400,-21.0
401,-21.0
402,-19.0
403,-20.0
404,-20.0
405,-21.0
406,-19.0
407,-19.0
408,-21.0
409,-21.0
410,-19.0
411,-21.0
412,-21.0
413,-21.0
414,-19.0
415,-21.0
416,-19.0
417,-19.0
418,-20.0
419,-20.0
420,-20.0
421,-21.0
422,-21.0
423,-21.0
424,-20.0
425,-21.0
426,-20.0
427,-21.0
428,-21.0
429,-20.0
430,-20.0
431,-21.0
432,-21.0
433,-21.0
434,-21.0
435,-21.0
436,-21.0
437,-21.0
438,-21.0
439,-19.0
440,-20.0
441,-21.0
442,-21.0
443,-19.0
444,-19.0
445,-21.0
446,-21.0
447,-20.0
448,-21.0
449,-20.0
450,-21.0
451,-21.0
452,-21.0
453,-21.0
454,-21.0
455,-21.0
456,-20.0
457,-21.0
458,-20.0
459,-20.0
460,-19.0
461,-21.0
462,-21.0
463,-20.0
464,-20.0
465,-21.0
466,-21.0
467,-21.0
468,-20.0
469,-20.0
470,-21.0
471,-21.0
472,-20.0
473,-20.0
474,-21.0
475,-21.0
476,-20.0
477,-20.0
478,-20.0
479,-21.0
480,-21.0
481,-19.0
482,-19.0
483,-21.0
484,-21.0
485,-20.0
486,-21.0
487,-21.0
488,-20.0
489,-21.0
490,-21.0
491,-21.0
492,-21.0
493,-20.0
494,-20.0
495,-21.0
496,-21.0
497,-19.0
498,-21.0
499,-20.0
500,-19.0
501,-20.0
502,-20.0
503,-21.0
504,-19.0
505,-21.0
506,-21.0
507,-21.0
508,-20.0
509,-19.0
510,-21.0
511,-19.0
512,-19.0
513,-20.0
514,-21.0
515,-20.0
516,-19.0
517,-21.0
518,-19.0
519,-20.0
520,-21.0
521,-21.0
522,-21.0
523,-21.0
524,-21.0
525,-20.0
526,-19.0
527,-19.0
528,-19.0
529,-21.0
530,-18.0
531,-21.0
532,-21.0
533,-20.0
534,-20.0
535,-20.0
536,-20.0
537,-21.0
538,-21.0
539,-19.0
540,-19.0
541,-21.0
542,-20.0
543,-21.0
544,-21.0
545,-21.0
546,-21.0
547,-21.0
548,-20.0
549,-19.0
550,-20.0
551,-21.0
552,-20.0
553,-20.0
554,-21.0
555,-21.0
556,-18.0
557,-21.0
558,-20.0
559,-21.0
560,-20.0
561,-21.0
562,-21.0
563,-20.0
564,-20.0
565,-20.0
566,-20.0
567,-21.0
568,-20.0
569,-21.0
570,-21.0
571,-21.0
572,-20.0
573,-21.0
574,-21.0
575,-20.0
576,-21.0
577,-20.0
578,-20.0
579,-20.0
580,-20.0
581,-21.0
582,-21.0
583,-19.0
584,-21.0
585,-21.0
586,-21.0
587,-20.0
588,-21.0
589,-20.0
590,-20.0
591,-20.0
592,-20.0
593,-21.0
594,-21.0
595,-21.0
596,-19.0
597,-19.0
598,-21.0
599,-21.0
600,-21.0
601,-21.0
602,-21.0
603,-20.0
604,-20.0
605,-21.0
606,-19.0
607,-18.0
608,-21.0
609,-20.0
610,-21.0
611,-20.0
612,-19.0
613,-21.0
614,-21.0
615,-21.0
616,-20.0
617,-21.0
618,-18.0
619,-20.0
620,-21.0
621,-21.0
622,-19.0
623,-21.0
624,-21.0
625,-20.0
626,-19.0
627,-20.0
628,-20.0
629,-21.0
630,-20.0
631,-21.0
632,-20.0
633,-20.0
634,-21.0
635,-21.0
636,-21.0
637,-21.0
638,-21.0
639,-21.0
640,-20.0
641,-20.0
642,-21.0
643,-20.0
644,-21.0
645,-20.0
646,-20.0
647,-20.0
648,-21.0
649,-21.0
650,-20.0
651,-21.0
652,-21.0
653,-21.0
654,-21.0
655,-21.0
656,-21.0
657,-21.0
658,-20.0
659,-20.0
660,-18.0
661,-21.0
662,-21.0
663,-19.0
664,-20.0
665,-19.0
666,-20.0
667,-17.0
668,-19.0
669,-20.0
670,-21.0
671,-21.0
672,-17.0
673,-21.0
674,-21.0
675,-21.0
676,-20.0
677,-20.0
678,-21.0
679,-21.0
680,-21.0
681,-21.0
682,-21.0
683,-21.0
684,-19.0
685,-20.0
686,-20.0
687,-21.0
688,-21.0
689,-20.0
690,-20.0
691,-21.0
692,-20.0
693,-20.0
694,-20.0
695,-20.0
696,-20.0
697,-21.0
698,-21.0
699,-20.0
700,-21.0
701,-21.0
702,-21.0
703,-21.0
704,-21.0
705,-21.0
706,-21.0
707,-21.0
708,-21.0
709,-18.0
710,-21.0
711,-20.0
712,-21.0
713,-21.0
714,-21.0
715,-20.0
716,-21.0
717,-20.0
718,-21.0
719,-21.0
720,-21.0
721,-19.0
722,-19.0
723,-19.0
724,-21.0
725,-21.0
726,-21.0
727,-20.0
728,-21.0
729,-19.0
730,-20.0
731,-21.0
732,-21.0
733,-21.0
734,-21.0
735,-21.0
736,-21.0
737,-21.0
738,-21.0
739,-21.0
740,-21.0
741,-20.0
742,-21.0
743,-21.0
744,-21.0
745,-19.0
746,-20.0
747,-21.0
748,-20.0
749,-21.0
750,-20.0
751,-20.0
752,-21.0
753,-20.0
754,-21.0
755,-19.0
756,-21.0
757,-18.0
758,-19.0
759,-21.0
760,-21.0
761,-21.0
762,-20.0
763,-20.0
764,-21.0
765,-21.0
766,-21.0
767,-21.0
768,-20.0
769,-21.0
770,-21.0
771,-21.0
772,-19.0
773,-20.0
774,-20.0
775,-19.0
776,-20.0
777,-21.0
778,-21.0
779,-20.0
780,-21.0
781,-20.0
782,-20.0
783,-21.0
784,-21.0
785,-21.0
786,-21.0
787,-21.0
788,-19.0
789,-20.0
790,-21.0
791,-20.0
792,-21.0
793,-21.0
794,-18.0
795,-20.0
796,-19.0
797,-20.0
798,-21.0
799,-21.0
800,-21.0
801,-21.0
802,-21.0
803,-21.0
804,-20.0
805,-21.0
806,-20.0
807,-21.0
808,-20.0
809,-20.0
810,-19.0
811,-19.0
812,-21.0
813,-20.0
814,-21.0
815,-20.0
816,-21.0
817,-19.0
818,-20.0
819,-21.0
820,-19.0
821,-21.0
822,-19.0
823,-21.0
824,-21.0
825,-20.0
826,-20.0
827,-21.0
828,-21.0
829,-20.0
830,-20.0
831,-18.0
832,-21.0
833,-21.0
834,-20.0
835,-19.0
836,-21.0
837,-20.0
838,-20.0
839,-20.0
840,-21.0
841,-20.0
842,-21.0
843,-20.0
844,-20.0
845,-21.0
846,-20.0
847,-21.0
848,-21.0
849,-20.0
850,-21.0
851,-20.0
852,-18.0
853,-21.0
854,-21.0
855,-20.0
856,-21.0
857,-20.0
858,-21.0
859,-21.0
860,-19.0
861,-21.0
862,-20.0
863,-21.0
864,-21.0
865,-21.0
866,-21.0
867,-20.0
868,-20.0
869,-21.0
870,-21.0
871,-21.0
872,-21.0
873,-17.0
874,-21.0
875,-21.0
876,-21.0
877,-20.0
878,-21.0
879,-21.0
880,-20.0
881,-21.0
882,-19.0
883,-21.0
884,-20.0
885,-21.0
886,-21.0
887,-20.0
888,-18.0
889,-21.0
890,-19.0
891,-21.0
892,-20.0
893,-20.0
894,-21.0
895,-21.0
896,-18.0
897,-21.0
898,-21.0
899,-21.0
900,-21.0
901,-21.0
902,-21.0
903,-19.0
904,-19.0
905,-20.0
906,-20.0
907,-20.0
908,-20.0
909,-21.0
910,-20.0
911,-20.0
912,-19.0
913,-20.0
914,-19.0
915,-21.0
916,-21.0
917,-21.0
918,-21.0
919,-21.0
920,-20.0
921,-21.0
922,-19.0
923,-20.0
924,-21.0
925,-20.0
926,-20.0
927,-20.0
