episodes	DQV	Dueling-DQV-1st	Dueling-DQV-2nd	Dueling-DQV-3rd
154	440.0373221484062	246.82951600192834	218.57693631736407	352.8560146951517
155	442.26928692255296	252.27597141850563	213.48019891782772	367.81458630637155
156	441.2409368294718	257.56959791426533	205.77096169662312	377.7655367718035
157	436.0816638501042	262.057429241297	197.27208147379008	381.402900595557
158	427.3374706000048	265.7647305630421	190.19801176908962	378.1995306475051
159	416.927443193771	269.13159383020684	186.44394983081412	368.2833097950615
160	407.50022518489504	272.60963856793586	187.0471611262398	352.7162904851825
161	401.4569744053318	276.4118314155063	191.91227024093507	333.88385253224783
162	400.16609534353796	280.49339323173103	199.95793095115792	315.47701944429434
163	403.69408364336374	284.53881188307645	209.56847706521418	301.6796785619581
164	411.1028213893553	287.9160975887504	219.16427746378866	295.7399749374591
165	421.03582566203113	289.7542712869694	227.7482707380243	298.5786903166127
166	432.2127951637138	289.37186988855797	235.16895058497897	308.2716362811074
167	443.59791771660605	286.85895631640744	242.0954389225422	320.78170307674134
168	454.38021781608495	283.28328800352995	249.68662251056148	331.5771319451169
169	463.92719966214554	280.2330765594204	259.0267358330149	337.3745471159071
170	471.8830395429053	278.99787770374587	270.42786307709315	337.20379513970204
171	478.2866234119096	280.0010403675999	282.9717524568616	332.45469490229004
172	483.5955197469862	282.8707930116151	294.6555756457337	326.0433231737272
173	488.55634710131113	287.0129821166716	303.25260126388054	321.27307350458307
174	493.96774407658404	292.0322492882326	307.51180916615397	320.83007750116326
175	500.4694613155515	297.7030380119913	307.966810125026	326.1604233436989
176	508.39462411149333	303.6293320933135	306.8231438103967	337.19633937555045
177	517.4935212692641	308.89224419643347	306.9173681620482	352.4639161836744
178	526.7102212678552	312.0693798395931	310.38493599787347	369.6087097813262
179	534.2775797466927	311.62566880261227	317.7340259806225	386.2327217188868
180	538.2993589527642	306.5176798206272	327.7594538640867	400.6864614716261
181	537.6779804219109	296.78356566315927	338.14101056171427	412.38123805569836
182	532.8636733449501	283.8311975846571	346.39229330362184	421.534724315917
183	525.8629712075654	270.2116769619837	350.79281557911344	428.66104943739833
184	519.397328339963	258.90640272358297	350.9265713858252	434.1931072488384
185	515.7422765911615	252.33548539753303	347.76959966784887	438.3398243956708
186	515.8614429699571	251.5832639339315	343.24923902384194	441.185886276515
187	519.223087394925	256.2081673131319	339.4707486909828	442.7228889255392
188	524.20602966883	264.72561884682233	338.0263648497891	442.9185526412288
189	528.7667185940359	275.40881575811363	339.6011453144396	441.8424000142986
190	531.1228518599789	286.84572976862034	343.96379903703223	439.870017043422
191	530.302375599365	297.9493624071337	350.20280732962595	437.8161911572067
192	526.4895456349506	307.6653687778176	356.9401943499928	436.8001222700045
193	521.0352507093113	314.8161304032003	362.51885393881327	437.87314117000074
194	516.0370467289349	318.3383681713774	365.3414655133581	441.45795833184087
195	513.5775194959009	317.76775793027304	364.28891386965154	446.93252776471445
196	514.8783201616127	313.6276096916847	359.0738647715311	452.6026252725049
197	519.7544078108402	307.55277006025045	350.3429182278888	456.31410735664224
198	526.7010837160473	301.98582542810595	339.4294165922539	456.5026691464374
199	533.6247507036446	299.5961340298541	327.9037272244062	453.14027572193197
200	538.833109990081	302.41682514568447	317.2264711658437	447.87929015248733
201	541.674373415396	311.07287654282135	308.5389867569384	443.1820840761391
202	542.5067317552205	324.55591104959956	302.6103710219471	440.9033031835548
203	542.0275652803305	340.6315739549005	299.734198969136	441.2666648206737
204	540.5069727459688	356.7533183451445	299.72151439611235	442.87531751720604
205	537.5653953324195	370.81378744504184	302.0397153909597	443.71230317727543
206	532.5120794553006	381.46304496868777	306.19545416926303	442.35937246905087
207	525.0138727742661	387.8799695879774	312.03903550517924	438.70980637760243
208	515.4467151093429	389.4306810536462	319.7760489104149	433.7838429511004
209	504.8665007134042	385.54049376266863	329.61323872444717	429.0104484920492
210	494.6030021395852	376.002848376346	341.33749684756725	425.4049515913984
211	485.88496232460807	361.3973288514851	354.2068152282778	423.16342561969765
212	479.64593961394485	343.4065118328597	367.1821321338329	421.74810079330996
213	476.4579584770886	324.62088657140526	379.2746704011551	420.2389839358185
214	476.483165176828	307.90894309629203	389.76058450812286	417.71357794610094
215	479.3669481457039	295.57889047164457	398.1571294021068	413.4388519093829
216	484.2294478596537	288.76904874670856	404.1312342752535	406.8254431231834
217	489.81390619455067	287.27878011148897	407.44615024146685	397.39118847807794
218	494.83453914017844	289.8152463990676	408.00354077173	384.8426146290499
219	498.43181814257764	294.38481105604825	405.83281139872736	369.3352383702403
220	500.4885881344362	298.7774757840499	401.11138053700313	351.77327154654625
221	501.67061498074685	300.97210625594215	394.12562876696234	334.02252189636386
222	503.13139784971395	299.5751508491601	385.3654994193878	318.8147049158474
223	506.0299567610632	294.2422280624095	375.67495851928413	309.25844097098883
224	511.04375635013713	285.91482402604333	366.39859093049154	307.9450238250303
225	518.0590231391013	276.7108911259493	359.17064924276815	315.9503925418398
226	526.1463533223648	269.3809220567408	355.36234795327925	332.2194020264211
227	533.8297723666451	266.5192362339017	355.27639358695006	353.75663282862956
228	539.6838830248226	269.83302669311917	357.6640578450066	376.58881973697885
229	543.1315817520101	279.69567129031844	360.0417360553756	397.06964372562993
230	544.9169688318096	295.1078238561563	359.8992184773925	412.7936750874551
231	546.8931360906787	313.89628618893073	356.13218895712225	422.8642486907893
232	550.9806485782415	333.21374853285715	349.8418511126155	427.51793540768847
233	557.8035924685072	350.20818596664014	343.8203825799143	427.54089897428696
234	565.9311368752686	362.7331284023528	341.07022132583495	423.803959508066
235	572.3032262403954	369.92589502601265	343.12441427534407	417.14600892775076
236	573.6192989496215	372.426242556122	349.21654176503205	408.4629457033032
237	567.9342086225389	371.9650920463172	356.66995926120416	398.90694080803837
238	555.6134280872501	370.5867846324717	362.1844544265161	389.967445918069
239	539.2925908417643	369.7171661361558	363.2934731153383	383.2244760589625
240	522.9243329064368	369.6433468182755	359.3161982080191	379.83313810538675
241	510.3527017391924	369.61666266602174	351.5671046128836	380.0081120260696
242	503.96649054045974	368.37760043317	342.8121677829082	382.77760928425676
243	503.93861619337355	364.8578916926038	336.2402284162333	386.30830054198907
244	508.33334263857114	358.666796701111	334.3083383840006	388.64685428337344
245	513.9985600340691	350.1796881061558	337.8211470195729	388.5677430494639
246	517.8779519971662	340.4268347677352	345.67506269250254	386.1294223645251
247	518.1412240390905	330.73358318143016	355.30999089627	382.6438204809382
248	514.707303272872	322.33614967457635	363.80732756141316	380.02953660104936
249	509.0755914330996	316.07453475186344	368.93982736509884	379.8241724197546
250	503.5704069487974	312.36413117047977	369.84945076637325	382.26828771538106
251	500.39528337041105	311.31621209472934	366.99795673360416	386.00251523140986
252	500.8776397276874	312.94136242595204	361.51999584593824	388.55150353937046
253	505.1479257611961	317.13309900649335	354.5122933560455	387.55459640730083
254	512.2464072753946	323.43203302582253	346.6271278229154	382.04953147619796
255	520.5648245608982	330.72641233784975	338.2277318619591	373.3067622145033
256	528.4213730054339	337.1720461718209	329.73664516168617	364.5288179683521
257	534.5196047697348	340.57019436564246	321.80213283995516	359.5823286757454
258	538.2628057813797	339.16057456974715	315.0731300950041	361.22023333716487
259	539.6703153238506	332.4300123250203	309.77985669791707	369.7211590887019
260	539.1390039427843	321.4854848401434	305.64417804576334	382.6811862475512
261	537.0485257775694	308.71239387866905	302.16986861156596	396.04422272379105
262	533.4253167666004	296.9354015149259	299.2126258086585	405.87378251756206
263	527.9146659827273	288.44137226166686	297.2700147395646	409.886076695609
264	519.9991664885702	284.45719336386765	297.2629022567646	408.13159217538237
265	509.5851280344773	285.0743560223003	299.86460683773953	402.459457057584
266	497.5182056096694	289.4923080271605	304.86465472427926	395.24808054215475
267	485.6857623147516	296.37364943488285	311.0889299408622	388.18110392879294
268	476.4866913627914	304.19997606207454	316.87076979976797	381.7552151465552
269	471.77749864458485	311.5294251215535	320.8844707386544	375.7817598558161
270	471.96678469853043	317.238839426538	322.7511810614109	370.22457448924825
271	475.91525028978936	320.5928653056244	323.030568726234	365.74575916721847
272	481.7365060707815	321.289536874266	322.7449964251956	363.50984297436406
273	487.88963784028346	319.4999518305051	322.72518212236514	364.42668259563527
274	493.8060160112659	315.98678286505435	323.3714702926405	368.4740044772533
275	499.71414840931425	312.11561866554433	324.70369875441173	374.5407547111733
276	505.97953100211424	309.62865011161466	326.5479057450624	380.9282288598505
277	512.5214572126364	310.00871628859176	328.63942409818833	386.16355588102954
278	518.6054999552508	313.7383045677919	330.4701939272209	389.5342861425106
279	523.0647724302344	319.80616990550146	331.23205317199717	391.1703802325109
280	524.7602352626852	325.9228999757361	329.9764724322019	391.6112567801805
281	523.1162374079281	329.4003400777716	326.14982225944607	391.41482282985226
282	518.5103734972427	328.3271542805117	320.1649911557803	390.9943503357678
283	512.15895197395	322.4059231989549	313.5541797130519	390.80736003788604
284	505.5463855382067	313.0435474958326	308.4885089184706	391.4746682920988
285	499.5712087034248	302.5531437665183	306.85100230089637	393.5654968725912
286	494.2216887989244	293.0248311437601	309.3327212285836	397.07496289799917
287	488.84531411035334	285.48747318114596	315.10951253073836	401.05692173500523
288	482.88258582064316	279.8723626133596	322.2050317434905	403.85805100718045
289	476.5701248651219	275.5005754536467	328.3475369964567	403.77813594394513
290	471.04923593497665	271.6429409861438	331.879081166764	399.8328033358449
291	467.9871972861096	267.7614243439082	332.2334573636222	392.0386420181855
292	468.7739282128157	263.45794833922434	329.92654169259305	381.159737333746
293	473.73797448029995	258.4349964648089	326.17977724013883	368.16204881080193
294	481.8344812537414	252.69066732972348	322.31294561911574	353.80169829856607
295	490.8827657714735	246.61100063299494	319.2908524395496	338.59945981550374
296	498.40043446251786	240.9610439767368	317.49985061380283	323.1483543324314
297	502.64608501280463	236.7080952666891	316.81867185799285	308.461972758807
298	503.2983875596376	234.90111584050842	316.9147589881592	296.0787575843456
299	501.38822333870394	236.59958390037565	317.55000701118206	287.66737190426295
300	498.56743349185996	242.6951831363685	318.81246790788964	284.30352352730654
301	496.1513932301653	253.47001866966053	321.0876100611617	285.73336005915695
302	494.56182659192547	268.21074799625126	324.7957052879815	290.271795973267
303	493.4340637069602	285.1401455718668	330.04597878138964	295.4504808170161
304	492.23651459363055	301.8611965640792	336.3706144091764	299.11266888848104
305	490.8369842357768	315.9747027818002	342.67196061300353	300.3168845743771
306	489.60388619407513	325.613459449187	347.4864204543603	299.5699616186022
307	489.1020268642924	329.68772083537374	349.50956154371283	298.4835233588833
308	489.70259525051426	328.05282097104646	348.3050766120906	299.1197494417818
309	491.43340678518945	321.5381882651836	344.7724235377113	303.36372826460786
310	494.0741016192134	311.8312683573299	341.07068746384437	312.3750821098305
311	497.20615162256155	301.0206061959009	339.8426102404758	326.2247195964887
312	500.3060807325878	291.0455702252707	342.98417552532067	343.79150154082777
313	502.8962923909064	283.2773069581883	350.7203912685481	363.08076059887355
314	504.85449814605255	278.5166496157473	361.4623913970989	381.8793820260931
315	506.66132504054883	277.13555549293767	372.49631842073546	398.4049118308042
316	509.21531862806177	279.2129566133108	381.02869920250976	411.68172945610405
317	513.288330602296	284.42951165386637	384.83992518308963	421.5218250384934
318	518.7823959858956	291.9189353471228	382.54766211601145	428.32023490650226
319	524.4756720267246	300.3097668583948	373.6646483536234	432.6936764655786
320	528.5351125869342	308.0049492253867	358.7137806828255	435.22508553920625
321	529.4098579365262	313.55944405482717	339.4357280292803	436.2347496204425
322	526.6016547862617	316.03210064267165	318.61002674141315	435.7584477347529
323	520.7504199371199	315.1889515448514	299.3417369660892	433.6677034577311
324	513.0728785259947	311.46901452011645	283.9052610030618	429.9520251936765
325	504.67914060023384	305.72036152536754	272.9005778184105	425.0063641082272
326	496.27445610225095	298.8465844313661	265.29863329086544	419.74932583730515
327	488.4223871737761	291.58658289532445	259.45338623288694	415.4039103697058
328	481.9565601340853	284.72484974529976	254.4357274761021	413.0227316650004
329	478.0369171084716	279.4552544579799	250.78678291946204	412.9249635507145
330	477.7474747122499	277.5042251364435	250.24088268821123	414.42978954471505
331	481.4346738575195	280.6040689291901	254.55505636639134	416.1228463158968
332	488.294717335903	289.5666718864567	264.1999549434946	416.5753892167701
333	496.5058743483261	303.62835670745994	277.7687466674936	415.10439007559233
334	503.84286996794384	320.6139716357286	292.42787815372554	412.0873111738263
335	508.48543526038975	337.768087250677	305.1921433788573	408.68158508634525
336	509.6900443768918	352.72729770072	314.29123254310673	406.1451423609582
337	508.07490225571047	364.02658732497355	319.80240096297484	405.26940743149135
338	505.354387204433	371.11248670434895	323.30655945432	406.1909312062037
339	503.52236187356596	374.12461320382204	326.8047832377406	408.5977058158695
340	503.8591075702559	373.61718765283786	331.66848066330454	412.0940873940957
341	506.29240594637065	370.1964312323938	338.1187693420567	416.33308108537693
342	509.5460446675402	364.1988035311008	345.41640102866893	420.94735296551164
343	512.0605732962645	355.53241528699414	352.39425684318905	425.30479482164105
344	512.9758336750367	344.0235050444091	358.07920119707256	428.4532203136963
345	512.5502103828369	330.1347282954299	362.13417626887355	429.21725559388244
346	511.81991277280133	315.51405241712513	364.9189717160894	426.46902174434285
347	511.78838097233427	302.79877732664585	367.15681135155745	419.34354842022304
348	512.7751847287999	294.5763167205671	369.27008617863606	407.37665050023134
349	514.3812040457051	292.0475078274179	371.01661814259467	390.6954706179874
350	515.9441931793023	294.22484319717336	371.65352365861156	370.3209499019525
351	517.1383867315751	298.2627412008774	370.5575904897498	348.4526088643834
352	518.2117389049176	300.7946770198858	367.7511914517533	328.397309570197
353	519.7412294592505	299.69156421165275	363.8860579304238	313.9068752147395
354	522.0600944630495	295.15731963107726	359.6612417109002	307.94304563216696
355	524.8440829432486	289.536398550286	355.2284352497707	311.5412484105068
356	527.1701688508978	285.86524016777446	350.10448157478305	323.2543453490974
357	528.0233232847313	286.0667560151059	343.6846909158378	339.7493445699115
358	526.9111133118154	289.9239011859573	335.7389561603296	357.1520129363668
359	524.1715154719478	295.47677320421934	326.5735138841637	372.51912425768546
360	520.8039918637555	300.3617175170964	316.7327577408187	384.48904281732746
361	517.9011668458442	303.1941428326001	306.684851150131	392.9463364907332
362	516.0449835014856	304.0357353546789	296.9217569168201	398.02465378885626
363	514.9747827714893	303.9175814280064	288.3432848397231	399.3874415600858
364	513.7189419339826	303.9120488571845	282.5577992367998	396.4110095526087
365	511.0722750870231	304.4755295239088	281.5630712413373	389.0826032878525
366	506.22728495575006	305.3879032004268	286.88113449461844	378.9122919902044
367	499.1528588338313	306.1730645747062	298.5860632308718	368.8420955744756
368	490.66001312603976	306.5674636553217	314.86539227084626	362.0565288549424
369	482.0799905056735	306.7457986814775	332.42177286530165	360.3415225482951
370	474.751768120616	307.17163967144535	347.63274602382637	363.07766857151984
371	469.49858396284685	308.300854510523	357.867553161422	367.53320751185595
372	466.28838035978333	310.324806869844	362.3394118080539	370.25246492487236
373	464.3466386395088	313.15691109405145	362.0797171063957	368.79518123330905
374	462.66517370609347	316.52404215690984	358.98187120034413	362.8698304465653
375	460.75094905444064	319.9906914133993	354.6063627458505	354.41943563023085
376	459.08980488567346	322.8749377902158	349.5268074190147	346.7232716232244
377	459.08470444785087	324.27726628608406	343.5147569250104	342.93906780651093
378	462.33676931789876	323.3703253518873	336.31183783537705	344.6833454566433
379	469.69265206554456	319.9408295282151	328.3112027894226	351.20216721695846
380	480.5602230644139	314.748575098746	320.5950435909618	359.5798690621295
381	492.9702634263913	309.40770069325004	314.3691134066531	366.19070424491395
382	504.3203794967694	305.68968258521465	310.33708111892156	368.54300908660474
383	512.4941096254661	304.69549804624586	308.45072290538724	366.5938542585644
384	516.6556591064208	306.2909982552823	308.0905063038715	362.5167809312032
385	517.2587261683066	309.2623113478513	308.52567588085435	359.3174802994264
386	515.38566695247	311.9360448634928	309.2615839523014	359.1952288956952
387	511.9104339679231	312.98899418987344	310.0811144143354	362.8496390081931
388	507.15731168782247	311.86712066773293	310.8709860108653	369.74348628116235
389	501.2059137315438	308.7205839283924	311.4217163843497	378.7880175421875
390	494.48653059955603	304.0181568946746	311.4247381752518	388.7946628952655
391	488.04539653015274	298.24170336508894	310.6199782037504	398.49794491590137
392	483.25605739085177	291.8556559406209	308.96344848791733	406.5394976886139
393	481.1411404067669	285.49871763027136	306.62838263360595	411.75466316667234
394	481.8461146636645	280.05467002651403	303.9552752256674	413.59081534955027
395	484.59716922896666	276.6206556681551	301.32464225218416	412.4404911241746
396	488.15286328437367	276.1375437116667	299.1940816585421	409.49207432686035
397	491.40480686020027	279.06507822629857	298.11060002723286	406.151290831896
398	493.6725416494813	285.049030612121	298.70120556798287	403.24957735441257
399	494.7056706234502	292.91244933284634	301.613503393396	400.61842266593055
400	494.582698635834	300.93194506187444	307.24096221085443	397.3515736225039
401	493.6996562831405	307.32603360166553	315.4009476134486	392.67826519059287
402	492.72391822860453	310.7035714549529	325.18130716721504	386.7811216265162
403	492.4674079063318	310.28542621262415	335.1494303308318	381.0063141200967
404	493.5701107386028	305.8238317353366	343.86506184356176	377.2091773481864
