training_steps	true_return_DQN	true_return_DDQN	true_return_DQV	true_return_DQV-Max	estimate_DQN	estimate_DDQN	estimate_DQV	estimate_DQV-Max
860	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.496232696544379	5.797968688326721	0.3109033997115679	1.2524802875481547
870	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.4661774289637804	5.8813869408292865	0.4136417195266113	1.045403935149312
880	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5283271681454033	5.68520405000747	0.4492186123356223	1.6356216845974325
890	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5065930202230811	5.750397664552105	0.34430401482013984	1.4320987729825079
900	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5531568078842014	5.6694721715455945	0.3313540118519217	1.4942430283159018
910	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.4810430796723813	5.759282585056784	0.44258131767539305	1.1492783686757089
920	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5781673121713102	5.576468139226632	0.2642373987201601	1.4866073876038193
930	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5316092847891152	5.754267265312387	0.36583274023402484	1.240042632648349
940	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.46460865246877076	5.713108074079615	0.5647891157264822	1.4552339758120478
950	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.4995651835154742	5.694724805862358	0.418663526758831	1.2377610621735453
960	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5676885300796479	5.580860442241391	0.5023664214224555	1.7087443863429128
970	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.47635235270634296	5.62062849147169	0.4702014440421015	1.5809498019769788
980	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.4652934630215168	5.666890200421582	0.4914341388953268	1.1904516882255674
990	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5371495047353209	5.683843626469391	0.44642236468526536	1.3952613007292152
1000	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5355751371558756	5.593094037439386	0.5060716836245265	1.906743724653125
1010	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.608179994726181	5.575772333543425	0.4978151176117826	1.6277978186622262
1020	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5710009254351258	5.6950876338306005	0.43851160627432983	1.1795480761677026
1030	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.4468131900187582	5.711903778941647	0.4445311437248718	1.3873467927232386
1040	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5732667306005955	5.436933527228121	0.4920172849949449	1.7065247194781898
1050	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.626792973959446	5.498780894371214	0.6722553282148205	1.6803912479966878
1060	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.5696498782232404	5.569603160748553	0.5049585365858394	1.3852947607293724
1070	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.522129994643107	5.577401368413292	0.29795475192731247	1.6990180965214967
1080	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.7413705065101385	5.519126726732288	0.6104080793860368	1.7260000090494751
1090	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.6535801671996713	5.499989761051441	0.6321931982877199	1.8457707649111748
1100	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.6400353717058898	5.567214836350738	0.543822951901704	1.7241657281652092
1110	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.6694942563697696	5.5529442139877805	0.5813715413912665	1.6490684654295444
1120	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.7459658176459372	5.366620411392916	0.6494129854186904	1.9722053809016944
1130	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.6883417139403522	5.323533971065913	0.5502074786352459	2.116315007409453
1140	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.6679811399340629	5.579710858870213	0.49411894640820103	1.4582667390421034
1150	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.6804073880337179	5.554758382624653	0.4408223982233554	2.080354771693051
1160	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.7090217426843941	5.3643493823804524	0.5178109270937741	2.060159678371251
1170	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.7419323402650654	5.357685490426668	0.6030421390889212	2.147648367881775
1180	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.6867258057624102	5.478830366991368	0.6117245906374418	1.8266231254667045
1190	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.712674294668436	5.448719364147521	0.4940046918909531	2.0214614403635265
1200	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.8351412530168891	5.396654999412282	0.5128440030349418	2.1080804019257426
1210	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.8122629913628101	5.329112503072492	0.37431647692481057	2.632418271583319
1220	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.8152937902979552	5.429909439376081	0.446981758115557	2.180862584528327
1230	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.8179723608836532	5.521745065027749	0.3531492709875107	1.9835442610323428
1240	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9552036194071174	5.401130412199959	0.6288756226660683	2.191537418696284
1250	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0328947064891458	5.30995822606206	0.7628972500133329	3.017383411809802
1260	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.749516646347195	5.376808369209515	0.6026585353179835	2.0772033435598014
1270	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9072344239078463	5.429849225775791	0.5198279052503407	2.3105471974253655
1280	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9144793245047331	5.401195320248101	0.6888477988265455	2.2705556507065894
1290	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0180799308136106	5.252405587668581	0.7224506111297756	3.150394135122001
1300	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9113814046859742	5.327066824911052	0.6618239949461072	2.494084203417599
1310	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.8226219334803522	5.331889958773439	0.4899784453288652	2.87835040589571
1320	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.8531756432697177	5.348514957753065	0.6908034901421517	2.377007109349966
1330	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0040198822796345	5.263034368599823	0.7002620420325547	2.764504100739956
1340	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0437203679323197	5.310652862159052	0.5751893818148411	2.6370151293575765
1350	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.042795533798635	5.399256003821165	0.5232901889799163	2.5968437683433296
1360	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9169429525971413	5.388935892841091	0.5430971397664398	2.494634607979655
1370	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0723530844546854	5.159630842043315	0.6410442922240123	3.0029979557216167
1380	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9304534287452698	5.353377641568975	0.7328131347961724	3.027221547058225
1390	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9727123559094966	5.284383378227314	0.5046435088766739	3.0745332194834947
1400	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9077025856673717	5.243405962922278	0.5951976877823472	2.784409435981512
1410	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.169501642446965	5.184987789223566	0.764056140878424	2.961838286268711
1420	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0408311696581543	5.194521000622828	0.8000598026009277	2.9917780981332065
1430	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.8780687148295343	5.302111319677801	0.5822913227828219	2.651131505528092
1440	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9353961438789964	5.306312468835194	0.6329708881700411	2.8894994309574367
1450	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0969208323098718	5.00234821690044	0.6881745914092288	3.888208837801218
1460	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9422837920472026	5.135884181540701	0.8359978115398436	3.1695033047914505
1470	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0180228833340108	5.252014164961389	0.6993254799203947	3.199332715541124
1480	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9882703686401249	5.178563441185866	0.8102974460482597	2.6432777648329733
1490	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9629089453697205	5.0899386599378875	0.8030871609965339	3.702726380878687
1500	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0306986851647497	5.119566882828503	0.8296629066709429	3.0468877240151166
1510	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9593495887026191	5.262600966474672	0.6884111983126029	3.273949476876855
1520	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9781901506021619	5.335256889041	0.85660642668996	2.7561926342248917
1530	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.1588843280732632	5.114128524542064	0.8810134023506194	3.8110209993451836
1540	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.1664137183368206	5.062613341062009	0.9705429046077654	3.1981374996602536
1550	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9614149721920491	5.265226674747739	0.7618668978558853	3.490769395831227
1560	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.1119457677572966	5.067990950656146	0.8293147687862628	3.2694794751763343
1570	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2191846797838808	5.0149198956238275	0.8102298448122572	3.790749056994915
1580	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.1037771607145668	4.898836423351834	0.8690901903089135	3.7075918496161697
1590	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9233252166524529	5.240583340517681	0.7021908659429289	3.5972998048335314
1600	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0995997714027763	5.13494780496455	0.745560961184185	3.3267712649703025
1610	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3370425501853227	4.8670979592712635	0.9976166137766093	4.199345500394702
1620	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.112395983400941	4.9604544756692235	0.9510713194140699	3.888068462437391
1630	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0494531183376907	5.1154450834381135	0.7829122555298033	3.7375432196348903
1640	3.3100390186397415	5	5.822364527237535	8.384028231574082	0.9858459962993861	5.080441033780038	0.7104240349403117	3.587996605691314
1650	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.248879279986024	4.892853838047558	0.7945579731165199	4.294772094142437
1660	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3386825174480677	4.848450827468388	0.8733560483468696	3.633547779646516
1670	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0109293636843562	5.155801271331567	0.7077263744503259	3.822020915842056
1680	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2898150793030858	4.98383793177179	0.6162420999314636	3.6196306129574776
1690	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2869348273053764	4.7894486677195545	0.8288650765695609	4.143798163694143
1700	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3426319961979984	4.83847702821139	0.9819030547247268	4.2195040285110474
1710	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.0723266810923815	4.972229213408605	0.8679490534624085	4.088143764063716
1720	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.130513716302812	4.990869249988567	0.7649233833275736	3.9743874805539847
1730	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3714112766042352	4.82759744927386	0.8965099952733144	3.9706554255753757
1740	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.297235578684509	4.593103958691811	1.021011667298153	4.542101406526566
1750	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2325712502226234	4.914614983484381	0.762472489624098	3.9340858121812343
1760	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2495831267207862	4.946225136056848	0.8790818881247192	3.983405803009868
1770	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.195384000109136	4.72754878762546	0.9299585828185082	5.2897109540462495
1780	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.4589089607030152	4.688962340704509	0.9040204360324889	4.5175330710411075
1790	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.1944839976027608	4.690792045495109	0.9776481848962605	3.6698731727540492
1800	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3504702898830176	4.897543903165547	0.8114916369490326	4.132617955237627
1810	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2042384478226305	4.800188236700911	0.9036971343580633	4.330840664410591
1820	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.5365337480574845	4.338904714385423	0.9459130185039714	4.327097540712357
1830	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3904669328600168	4.743204279418491	0.9265646797697991	3.774929877102375
1840	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2130030594989658	4.695229537783766	0.7492637209869921	4.598278349497915
1850	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.1893762981936336	4.780786096782384	0.9939407186832279	4.15994376360178
1860	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3539654690906406	4.65927476336757	1.0795824805928393	4.554993468654156
1870	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2626277423158287	4.754038285386759	0.9770296919524669	4.510586267125607
1880	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.408189356662333	4.817597324481432	0.944979610750638	4.318648844653368
1890	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.303923224414885	4.716841526337125	1.0415425016077235	4.210418312722444
1900	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.5958350926667453	4.377776863999776	0.9398465814901515	5.064675672858954
1910	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.2523624356508254	4.7522781702073384	0.9538204619534314	4.076269075167179
1920	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3763934996247291	4.613788904292116	0.9303992679405958	3.6331351157903673
1930	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3757809957951308	4.64406982742035	0.8798774183738977	4.508858191728592
1940	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.4735376921191812	4.556222321488095	1.1647445310171693	4.349447676110268
1950	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3839081431612372	4.763050494544773	0.9569685612183064	4.35285477348566
1960	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3948742879778147	4.7002490361605025	0.8756430145848543	4.579914838498831
1970	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.3402837075278162	4.763285652434303	1.029893150754273	3.9519963701844216
1980	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.6855746967196465	4.470365474399638	1.1462503710642458	5.071548281884193
1990	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.6376907997056842	4.523136359439494	0.8260358265589922	4.055413713771105
2000	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.346987495009601	4.593380009449158	0.8601460589956492	4.460736689031124
2010	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.4090646873161197	4.720185525304243	0.9591573234703392	3.929873724794388
2020	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.8406998620972037	4.275073721056987	1.1115123499296606	4.986410581254959
2030	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.5506942016214131	4.40126719791875	1.1608425249960272	4.002792647320032
2040	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.5462826127499343	4.569879591977148	1.1061796533353627	4.593669709032774
2050	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.5272153262883426	4.889834464428012	0.9627915160790086	3.2412866624057295
2060	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.9925386542454362	4.150723140479027	1.2019967819850892	4.6429967175006865
2070	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.5625647345349192	4.443401335944598	1.205024585333094	3.9326386681854726
2080	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.6505617583632468	4.482610105624951	0.881774555522576	4.416751299357414
2090	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.5685050184488296	4.325387059721715	0.9829386863872409	3.846547005611658
2100	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.7494824296444655	4.138338694717295	1.172943407044187	4.887653640794754
2110	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.610834586109221	4.043994599421793	1.2985777987986804	4.253739662909508
2120	3.3100390186397415	5	5.822364527237535	8.384028231574082	1.5580987368971109	4.518479800485466	0.9606789519574493	4.38393213595748
