episodes	DQV	Tiny-dqv
317	12.710008375797951	16.95349289774096
318	12.71356335168119	18.061026403836475
319	12.452611116737172	19.226800205563357
320	11.987510004104475	20.187619292029307
321	11.508923139540572	20.71640607901046
322	11.238040416198121	20.75314640373926
323	11.326810770709162	20.473672600354924
324	11.82079331635333	20.23345822112716
325	12.703486666246642	20.41089940023827
326	13.982894754062862	21.21368930979759
327	15.727801763394929	22.560236359495473
328	17.998500969276943	24.094785486751242
329	20.693626520445846	25.344576579316854
330	23.44291028768003	25.92690639462515
331	25.65140034620067	25.710054534740657
332	26.720807152206888	24.868964800780955
333	26.334164508243887	23.818769633117057
334	24.620013465600373	23.05678736651668
335	22.095910153412518	22.961094640249613
336	19.42420073484699	23.609264936253165
337	17.133885850426537	24.709713313519057
338	15.46915040887002	25.709351064546105
339	14.411889325813554	26.081872511593964
340	13.810675502307797	25.62548748052395
341	13.505541122327498	24.605390926306985
342	13.371133231954682	23.62084337202568
343	13.314575964006593	23.301379821697378
344	13.26678153157402	24.000418586765974
345	13.20460280725209	25.66117393967175
346	13.177351600939202	27.879999731814777
347	13.30547270438765	30.077745255958934
348	13.730257051744827	31.70340186465161
349	14.548763435748114	32.402497316491754
350	15.769954620938806	32.11046814413951
351	17.299353893272794	31.049102812691793
352	18.946799853086763	29.60082596898893
353	20.440335397233188	28.126990189552817
354	21.471617596194328	26.809554870511903
355	21.77488349633284	25.63524212132976
356	21.23140828442616	24.502511952971776
357	19.931556811706837	23.365697983433044
358	18.15182021014345	22.292608744003164
359	16.243146142830724	21.414142237408374
360	14.508584259476903	20.81534960002246
361	13.138926170170707	20.493906117478684
362	12.232139131154335	20.40897243104523
363	11.84170589973449	20.57505971470397
364	11.988564770875966	21.078862970275985
365	12.620228026870029	22.01306023895035
366	13.566384647656143	23.352314825394433
367	14.558474206659142	24.90759429342392
368	15.330035275319435	26.386200504680225
369	15.746555206393701	27.54020516838147
370	15.877568642789377	28.279498551921897
371	15.965012151053031	28.669129015633597
372	16.310761143058652	28.853286624405783
373	17.14589286938306	28.965358388149745
374	18.54833274679908	29.101389771841824
375	20.429439477846554	29.329449472508326
376	22.575791754597507	29.686057934705936
377	24.70750159343212	30.139100020237404
378	26.523989004974673	30.56460264087982
379	27.72649242854213	30.782765498321254
380	28.051971480565314	30.645499656206077
381	27.336291180750592	30.112485048550568
382	25.607590417591418	29.271886578673612
383	23.133299334418364	28.28590261126599
384	20.385012963664153	27.31604174160043
385	17.90683581794791	26.482148033262963
386	16.14972721759895	25.862765305398934
387	15.347129669482463	25.524881259431673
388	15.470218461908798	25.540921414592887
389	16.281357263025352	25.966714854657205
390	17.445543250144908	26.79877901788441
391	18.66435763722209	27.952670892120175
392	19.766556737211705	29.27962448367559
393	20.714212253212317	30.617112382639103
394	21.531956562552352	31.79915486037715
395	22.204267021557992	32.65535147485876
396	22.624173098147047	33.01978942031353
397	22.649254623893537	32.80123208636302
398	22.215636090189122	32.093077130301985
399	21.454126903610476	31.21138282533574
400	20.72176425359359	30.589432524336363
401	20.50744889555566	30.546644289322057
402	21.234445149609	31.08524087984798
403	23.026382267775396	31.846763758784366
404	25.568147036857784	32.28646623625146
405	28.15145927945825	31.94535083374437
406	29.934241420616736	30.67435154756447
407	30.290590502778024	28.68083116326372
408	29.0762447931323	26.42502376861194
409	26.655311679096933	24.435803168000035
