epochs baseline std_baseline only_head std_only_head self_transfer_full_fine_tuning std_self_transfer_full_fine_tuning hybrid_self_transfer std_hybrid_self_transfer
129 0.97 0.0011111111111111183 0.9677777777777778 0.003333333333333355 0.7166666666666667 0.25222222222222224 0.8855555555555555 0.08999999999999997
130 0.9688888888888889 0.0022222222222222365 0.9655555555555555 0.0011111111111111183 0.7177777777777778 0.2511111111111111 0.8811111111111112 0.08777777777777779
131 0.9666666666666667 0.004444444444444473 0.9711111111111111 0.0022222222222222365 0.721111111111111 0.23888888888888887 0.8777777777777778 0.09111111111111114
132 0.9655555555555555 0.003333333333333355 0.9755555555555555 0.0044444444444444176 0.711111111111111 0.24888888888888888 0.8822222222222222 0.09111111111111114
133 0.9744444444444444 0.007777777777777772 0.9766666666666667 0.010000000000000009 0.7211111111111111 0.25000000000000006 0.8744444444444444 0.08777777777777779
134 0.9766666666666666 0.0011111111111111183 0.9755555555555555 0.00888888888888889 0.7155555555555555 0.25333333333333335 0.8666666666666667 0.0977777777777778
135 0.9766666666666667 0.0033333333333332993 0.9822222222222222 0.011111111111111072 0.7055555555555556 0.26777777777777784 0.8688888888888888 0.09555555555555556
136 0.97 0.003333333333333355 0.98 0.006666666666666654 0.7055555555555556 0.2811111111111111 0.8677777777777778 0.09666666666666668
137 0.9722222222222222 0.0033333333333332993 0.9766666666666666 0.0011111111111111183 0.7266666666666667 0.2577777777777778 0.8755555555555555 0.08444444444444443
138 0.9655555555555555 0.003333333333333355 0.98 0.0 0.73 0.2544444444444445 0.8811111111111112 0.08555555555555555
139 0.9666666666666667 0.0022222222222222365 0.9822222222222222 0.004444444444444473 0.7288888888888889 0.24888888888888888 0.8811111111111112 0.08777777777777779
140 0.9688888888888889 0.0022222222222222365 0.981111111111111 0.0011111111111111183 0.7288888888888889 0.24000000000000002 0.8855555555555555 0.08111111111111113
141 0.9722222222222222 0.0033333333333332993 0.9822222222222222 0.0022222222222222365 0.7133333333333334 0.24666666666666665 0.8844444444444445 0.08666666666666667
142 0.9766666666666667 0.007777777777777772 0.9866666666666667 0.0 0.7 0.25333333333333335 0.8911111111111112 0.08222222222222225
143 0.9788888888888889 0.005555555555555536 0.9822222222222222 0.0 0.7 0.2644444444444444 0.8888888888888888 0.08222222222222225
144 0.98 0.00888888888888889 0.9777777777777777 0.0022222222222222365 0.6888888888888889 0.2733333333333333 0.8888888888888888 0.08444444444444449
145 0.9777777777777779 0.006666666666666654 0.9733333333333334 0.006666666666666654 0.6977777777777778 0.27111111111111114 0.8777777777777778 0.09777777777777774
146 0.9822222222222222 0.0022222222222222365 0.9688888888888889 0.006666666666666654 0.7077777777777777 0.27222222222222225 0.8677777777777778 0.10555555555555557
147 0.9722222222222222 0.0033333333333332993 0.9688888888888889 0.0022222222222222365 0.7077777777777777 0.2677777777777778 0.8555555555555556 0.11333333333333334
148 0.97 0.0011111111111111183 0.971111111111111 0.0044444444444444176 0.71 0.26555555555555554 0.8611111111111112 0.11000000000000004
149 0.9688888888888889 0.0022222222222222365 0.971111111111111 0.0044444444444444176 0.7144444444444444 0.25666666666666665 0.8611111111111112 0.1077777777777778
150 0.971111111111111 0.0044444444444444176 0.9788888888888889 0.0011111111111111183 0.7022222222222222 0.26 0.8522222222222222 0.10333333333333335
151 0.9755555555555555 0.0044444444444444176 0.9766666666666667 0.0033333333333332993 0.7011111111111111 0.2544444444444445 0.8566666666666667 0.09888888888888892
152 0.9788888888888889 0.005555555555555536 0.9733333333333334 0.0 0.6955555555555556 0.26888888888888884 0.8633333333333333 0.1011111111111111
153 0.981111111111111 0.005555555555555591 0.97 0.0011111111111111183 0.6811111111111111 0.2766666666666666 0.8588888888888888 0.10555555555555557
154 0.9822222222222222 0.004444444444444473 0.9722222222222222 0.0033333333333332993 0.6833333333333333 0.27444444444444444 0.8655555555555555 0.10999999999999999
155 0.9788888888888889 0.003333333333333355 0.9688888888888889 0.006666666666666654 0.6733333333333333 0.28222222222222226 0.8766666666666667 0.1077777777777778
156 0.971111111111111 0.0044444444444444176 0.9733333333333334 0.0 0.6722222222222222 0.2855555555555555 0.8700000000000001 0.10333333333333335
157 0.9677777777777777 0.007777777777777772 0.9733333333333334 0.0 0.6722222222222223 0.29 0.8644444444444445 0.10444444444444445
158 0.9688888888888889 0.006666666666666654 0.9688888888888889 0.0022222222222222365 0.6955555555555556 0.2755555555555556 0.8655555555555555 0.09666666666666668
159 0.9644444444444444 0.00666666666666671 0.9722222222222223 0.0011111111111111183 0.7011111111111111 0.27222222222222225 0.8733333333333333 0.08888888888888885
160 0.9733333333333334 0.0044444444444444176 0.9711111111111111 0.0 0.6955555555555556 0.2777777777777778 0.8711111111111112 0.09333333333333332
161 0.9777777777777777 0.0022222222222222365 0.971111111111111 0.0044444444444444176 0.7077777777777778 0.26333333333333336 0.8755555555555556 0.09555555555555556
162 0.9766666666666667 0.0033333333333332993 0.9733333333333334 0.002222222222222181 0.7066666666666667 0.25333333333333335 0.8777777777777778 0.09555555555555556
163 0.9777777777777777 0.0022222222222222365 0.9722222222222222 0.005555555555555536 0.7 0.2577777777777777 0.8766666666666667 0.09666666666666668
164 0.9755555555555555 0.006666666666666654 0.97 0.005555555555555536 0.7044444444444444 0.2488888888888889 0.8666666666666667 0.10444444444444445
165 0.9777777777777779 0.011111111111111127 0.9688888888888889 0.006666666666666654 0.7077777777777778 0.2411111111111111 0.86 0.10888888888888892
166 0.9788888888888889 0.007777777777777772 0.971111111111111 0.00888888888888889 0.71 0.2388888888888889 0.8611111111111112 0.10333333333333335
167 0.9733333333333334 0.00888888888888889 0.9722222222222222 0.007777777777777772 0.711111111111111 0.24666666666666665 0.8544444444444445 0.1166666666666667
168 0.971111111111111 0.00888888888888889 0.9644444444444444 0.0022222222222222365 0.7122222222222222 0.25 0.8611111111111112 0.11222222222222222
169 0.97 0.003333333333333355 0.9666666666666667 0.0022222222222222365 0.72 0.24666666666666667 0.8755555555555556 0.0977777777777778
170 0.97 0.005555555555555536 0.9644444444444444 0.0 0.7188888888888889 0.25222222222222224 0.8677777777777778 0.10333333333333335
171 0.9711111111111111 0.0022222222222222365 0.9655555555555555 0.005555555555555591 0.7133333333333334 0.26666666666666666 0.8766666666666667 0.10333333333333335
172 0.971111111111111 0.0044444444444444176 0.9666666666666667 0.0 0.7033333333333334 0.26777777777777784 0.8766666666666667 0.1011111111111111
173 0.9722222222222223 0.0011111111111111183 0.9766666666666666 0.0011111111111111183 0.7066666666666667 0.2644444444444444 0.8722222222222222 0.10111111111111115
174 0.9755555555555555 0.002222222222222181 0.9711111111111111 0.0022222222222222365 0.7122222222222222 0.25222222222222224 0.8744444444444445 0.09888888888888892
175 0.9777777777777777 0.0022222222222222365 0.9688888888888889 0.0022222222222222365 0.7155555555555555 0.24444444444444444 0.87 0.10111111111111115
176 0.9788888888888889 0.003333333333333355 0.9722222222222222 0.005555555555555536 0.72 0.23777777777777775 0.8777777777777778 0.09333333333333332
177 0.9788888888888889 0.005555555555555536 0.971111111111111 0.0044444444444444176 0.7088888888888889 0.24444444444444446 0.8722222222222222 0.09444444444444444
178 0.9822222222222223 0.00888888888888889 0.9688888888888889 0.006666666666666654 0.7244444444444444 0.23111111111111113 0.8788888888888888 0.08777777777777779
179 0.9766666666666667 0.005555555555555536 0.9788888888888889 0.0011111111111111183 0.7155555555555555 0.24666666666666665 0.8766666666666667 0.08777777777777779
180 0.9755555555555555 0.002222222222222181 0.9788888888888889 0.003333333333333355 0.72 0.23111111111111113 0.8777777777777778 0.08666666666666667
181 0.97 0.0011111111111111183 0.9777777777777779 0.006666666666666654 0.73 0.22111111111111115 0.8755555555555556 0.09111111111111109
182 0.97 0.005555555555555536 0.98 0.0022222222222222365 0.711111111111111 0.24666666666666665 0.8633333333333333 0.1077777777777778
183 0.9677777777777778 0.003333333333333355 0.9766666666666666 0.0011111111111111183 0.7044444444444444 0.2577777777777778 0.8655555555555556 0.11666666666666664
184 0.9722222222222223 0.0011111111111111183 0.9777777777777777 0.0 0.7022222222222223 0.2688888888888889 0.8655555555555555 0.11222222222222222
185 0.9755555555555555 0.002222222222222181 0.9755555555555555 0.0 0.6877777777777778 0.2811111111111111 0.8655555555555555 0.10999999999999999
186 0.9766666666666666 0.0011111111111111183 0.9766666666666667 0.005555555555555536 0.6822222222222223 0.27111111111111114 0.8655555555555556 0.10555555555555557
187 0.97 0.0011111111111111183 0.9744444444444444 0.007777777777777772 0.6922222222222223 0.26333333333333336 0.8822222222222222 0.09333333333333332
188 0.9722222222222222 0.0033333333333332993 0.9788888888888889 0.007777777777777772 0.6977777777777778 0.2511111111111111 0.8688888888888889 0.10222222222222221
189 0.97 0.003333333333333355 0.981111111111111 0.01222222222222219 0.7044444444444444 0.24222222222222223 0.8722222222222222 0.09666666666666668
190 0.9733333333333334 0.0044444444444444176 0.9777777777777779 0.011111111111111127 0.7022222222222222 0.24444444444444444 0.8688888888888888 0.09555555555555556
191 0.9733333333333334 0.002222222222222181 0.9733333333333334 0.0044444444444444176 0.7066666666666667 0.26 0.8755555555555556 0.09111111111111109
