epochs baseline std_baseline only_head std_only_head self_transfer_full_fine_tuning std_self_transfer_full_fine_tuning
25 0.2777777777777778 0.006666666666666654 0.9777777777777777 0.0022222222222222365 0.6322222222222222 0.04555555555555557
26 0.28555555555555556 0.003333333333333327 0.9733333333333334 0.002222222222222181 0.6444444444444444 0.04888888888888893
27 0.2688888888888889 0.0022222222222222365 0.97 0.0011111111111111183 0.6799999999999999 0.062222222222222234
28 0.28888888888888886 0.008888888888888863 0.9677777777777778 0.0011111111111111183 0.7166666666666667 0.06555555555555559
29 0.2833333333333333 0.016666666666666663 0.9688888888888889 0.0022222222222222365 0.7255555555555555 0.08555555555555555
30 0.2877777777777778 0.007777777777777772 0.9711111111111111 0.0 0.7322222222222222 0.07444444444444442
31 0.29222222222222227 0.02111111111111111 0.9755555555555555 0.0044444444444444176 0.7355555555555555 0.06
32 0.2877777777777778 0.025555555555555554 0.9733333333333334 0.0 0.721111111111111 0.03888888888888892
33 0.27888888888888885 0.014444444444444454 0.9744444444444444 0.0011111111111110628 0.7188888888888889 0.023333333333333317
34 0.2733333333333333 0.01999999999999999 0.9711111111111111 0.0 0.7233333333333334 0.01222222222222219
35 0.27222222222222225 0.003333333333333327 0.9666666666666667 0.0022222222222222365 0.7333333333333334 0.013333333333333364
36 0.28 0.011111111111111101 0.9677777777777778 0.003333333333333355 0.7477777777777778 0.010000000000000009
37 0.29 0.0011111111111111183 0.9677777777777777 0.007777777777777772 0.7533333333333334 0.022222222222222202
38 0.30333333333333334 0.003333333333333327 0.9744444444444444 0.0011111111111110628 0.7666666666666666 0.024444444444444435
39 0.31 0.007777777777777772 0.97 0.0011111111111111183 0.7611111111111111 0.03888888888888892
40 0.3155555555555556 0.004444444444444445 0.9722222222222223 0.0011111111111111183 0.7644444444444445 0.031111111111111145
41 0.32555555555555554 0.0011111111111111183 0.9711111111111111 0.0022222222222222365 0.7488888888888889 0.026666666666666672
42 0.31999999999999995 0.022222222222222227 0.9644444444444444 0.0022222222222222365 0.7511111111111111 0.04222222222222222
43 0.3244444444444444 0.031111111111111117 0.97 0.003333333333333355 0.75 0.025555555555555554
44 0.3111111111111111 0.024444444444444435 0.9677777777777778 0.005555555555555591 0.73 0.030000000000000027
45 0.2977777777777778 0.033333333333333354 0.9666666666666667 0.0022222222222222365 0.7444444444444445 0.04222222222222222
46 0.28888888888888886 0.024444444444444467 0.97 0.0011111111111111183 0.74 0.05555555555555558
47 0.30333333333333334 0.023333333333333317 0.9688888888888889 0.0022222222222222365 0.7633333333333333 0.03888888888888886
48 0.30000000000000004 0.022222222222222227 0.971111111111111 0.0044444444444444176 0.7644444444444445 0.031111111111111145
49 0.29555555555555557 0.01999999999999999 0.9733333333333334 0.0044444444444444176 0.7733333333333334 0.024444444444444435
50 0.30222222222222217 0.013333333333333336 0.9722222222222222 0.0033333333333332993 0.7911111111111111 0.01777777777777778
51 0.30333333333333334 0.014444444444444454 0.97 0.005555555555555536 0.7866666666666666 0.00888888888888889
52 0.31666666666666665 0.007777777777777772 0.9688888888888889 0.00888888888888889 0.7777777777777778 0.020000000000000018
53 0.33111111111111113 0.0 0.9677777777777778 0.01222222222222219 0.7855555555555556 0.03222222222222226
54 0.33666666666666667 0.025555555555555554 0.9644444444444444 0.013333333333333308 0.7811111111111111 0.023333333333333317
55 0.3288888888888889 0.022222222222222227 0.9677777777777777 0.007777777777777772 0.7822222222222222 0.02888888888888891
56 0.33111111111111113 0.006666666666666682 0.9666666666666667 0.0022222222222222365 0.7933333333333333 0.020000000000000018
57 0.3244444444444444 0.006666666666666682 0.97 0.0011111111111111183 0.7944444444444445 0.0188888888888889
58 0.32666666666666666 0.015555555555555545 0.9722222222222222 0.005555555555555536 0.7855555555555556 0.014444444444444482
59 0.32333333333333336 0.023333333333333345 0.9633333333333334 0.005555555555555591 0.7644444444444445 0.015555555555555545
60 0.3144444444444444 0.032222222222222235 0.97 0.005555555555555536 0.7488888888888889 0.013333333333333364
61 0.3111111111111111 0.0377777777777778 0.9688888888888889 0.00888888888888889 0.7522222222222221 0.0011111111111111183
62 0.3155555555555556 0.031111111111111117 0.9677777777777778 0.01222222222222219 0.7388888888888889 0.010000000000000009
63 0.32666666666666666 0.04444444444444445 0.971111111111111 0.011111111111111127 0.7444444444444445 0.013333333333333308
64 0.3388888888888889 0.045555555555555544 0.9722222222222222 0.007777777777777772 0.7566666666666666 0.01222222222222219
65 0.33111111111111113 0.033333333333333354 0.9666666666666666 0.00888888888888889 0.77 0.016666666666666663
66 0.33333333333333337 0.01999999999999999 0.97 0.007777777777777772 0.7633333333333334 0.021111111111111136
67 0.3222222222222222 0.015555555555555572 0.9722222222222223 0.0011111111111111183 0.7677777777777778 0.0033333333333332993
68 0.3155555555555556 0.011111111111111101 0.9722222222222223 0.0011111111111111183 0.7533333333333333 0.015555555555555545
69 0.32666666666666666 0.01777777777777778 0.9677777777777778 0.005555555555555591 0.7511111111111111 0.026666666666666672
70 0.3388888888888889 0.04777777777777778 0.971111111111111 0.006666666666666654 0.74 0.033333333333333326
71 0.35777777777777775 0.053333333333333316 0.9655555555555555 0.005555555555555591 0.741111111111111 0.02999999999999997
72 0.3566666666666667 0.061111111111111116 0.9677777777777778 0.0011111111111111183 0.7611111111111111 0.0411111111111111
73 0.3622222222222222 0.05555555555555558 0.9766666666666667 0.0033333333333332993 0.7577777777777778 0.033333333333333326
74 0.35444444444444445 0.043333333333333335 0.9766666666666667 0.0033333333333332993 0.758888888888889 0.041111111111111154
75 0.34444444444444444 0.04444444444444445 0.9777777777777779 0.006666666666666654 0.7655555555555555 0.052222222222222225
76 0.3477777777777778 0.034444444444444444 0.98 0.004444444444444473 0.7666666666666666 0.05111111111111116
77 0.36777777777777776 0.023333333333333345 0.9833333333333334 0.003333333333333355 0.7733333333333333 0.046666666666666634
78 0.37 0.02111111111111111 0.9844444444444445 0.0 0.7822222222222223 0.03555555555555556
79 0.3844444444444445 0.013333333333333336 0.9888888888888889 0.0022222222222222365 0.7922222222222222 0.027777777777777735
80 0.40555555555555556 0.0188888888888889 0.9866666666666667 0.004444444444444473 0.79 0.025555555555555554
81 0.4077777777777778 0.012222222222222218 0.9866666666666667 0.004444444444444473 0.7911111111111111 0.033333333333333326
82 0.40222222222222226 0.013333333333333336 0.9822222222222222 0.011111111111111072 0.7933333333333333 0.03555555555555556
83 0.39888888888888885 0.032222222222222235 0.9788888888888889 0.007777777777777772 0.7944444444444445 0.03666666666666668
84 0.38555555555555554 0.04777777777777778 0.9744444444444444 0.005555555555555536 0.8066666666666666 0.022222222222222202
85 0.3833333333333333 0.0522222222222222 0.97 0.003333333333333355 0.8066666666666666 0.020000000000000018
86 0.4 0.0711111111111111 0.9677777777777778 0.005555555555555591 0.8144444444444445 0.014444444444444426
87 0.3933333333333333 0.05555555555555555 0.9677777777777778 0.005555555555555591 0.8133333333333334 0.015555555555555545
88 0.39111111111111113 0.03555555555555556 0.9677777777777778 0.005555555555555591 0.8222222222222222 0.020000000000000018
89 0.4111111111111111 0.02888888888888888 0.9733333333333334 0.011111111111111127 0.8255555555555556 0.023333333333333373
90 0.40555555555555556 0.03222222222222221 0.9788888888888889 0.007777777777777772 0.8422222222222222 0.022222222222222254
91 0.41666666666666663 0.045555555555555544 0.98 0.0022222222222222365 0.8411111111111111 0.02777777777777779
92 0.4344444444444444 0.05888888888888891 0.9777777777777777 0.0 0.8522222222222222 0.010000000000000009
93 0.45222222222222225 0.07222222222222224 0.9755555555555555 0.002222222222222181 0.8477777777777777 0.0011111111111111183
94 0.45111111111111113 0.07111111111111112 0.971111111111111 0.00888888888888889 0.85 0.007777777777777772
95 0.48 0.06666666666666665 0.9733333333333334 0.0044444444444444176 0.8455555555555556 0.007777777777777828
96 0.48888888888888893 0.06444444444444444 0.9722222222222222 0.0033333333333332993 0.8488888888888889 0.013333333333333308
97 0.48444444444444446 0.05555555555555558 0.97 0.005555555555555536 0.8555555555555556 0.00888888888888889
98 0.48777777777777775 0.06555555555555556 0.9755555555555555 0.002222222222222181 0.8622222222222222 0.013333333333333308
99 0.4788888888888889 0.05666666666666667 0.9733333333333334 0.0044444444444444176 0.8622222222222222 0.011111111111111072
100 0.4655555555555556 0.05666666666666667 0.9722222222222222 0.005555555555555536 0.8588888888888889 0.02777777777777779
101 0.4755555555555555 0.06888888888888886 0.9722222222222222 0.010000000000000009 0.8511111111111112 0.04222222222222222
102 0.4733333333333333 0.0711111111111111 0.9755555555555555 0.0044444444444444176 0.8477777777777777 0.05444444444444446
103 0.47888888888888886 0.08333333333333331 0.9766666666666667 0.005555555555555536 0.8455555555555556 0.052222222222222225
104 0.47888888888888886 0.08555555555555555 0.9744444444444444 0.0011111111111110628 0.8555555555555555 0.05111111111111111
105 0.4788888888888889 0.07222222222222222 0.9777777777777777 0.0 0.8544444444444443 0.052222222222222225
106 0.4988888888888889 0.06777777777777777 0.98 0.004444444444444473 0.8522222222222222 0.05666666666666664
107 0.49777777777777776 0.07555555555555557 0.9755555555555555 0.002222222222222181 0.8522222222222222 0.052222222222222225
108 0.5077777777777778 0.0677777777777778 0.9755555555555555 0.002222222222222181 0.8544444444444445 0.061111111111111116
109 0.5177777777777778 0.07333333333333336 0.9788888888888889 0.003333333333333355 0.8566666666666667 0.07666666666666666
110 0.5077777777777778 0.09666666666666668 0.98 0.0022222222222222365 0.8666666666666667 0.07777777777777778
111 0.4955555555555555 0.08666666666666664 0.9788888888888889 0.003333333333333355 0.8766666666666667 0.07222222222222224
112 0.4922222222222222 0.08111111111111113 0.98 0.004444444444444473 0.8888888888888888 0.0733333333333333
113 0.4911111111111111 0.0733333333333333 0.9822222222222222 0.004444444444444473 0.8855555555555555 0.07222222222222219
114 0.528888888888889 0.062222222222222234 0.98 0.0022222222222222365 0.8911111111111112 0.06
115 0.5455555555555556 0.08111111111111113 0.98 0.004444444444444473 0.8877777777777778 0.05888888888888888
116 0.5522222222222222 0.09666666666666665 0.9788888888888889 0.012222222222222245 0.8733333333333333 0.06666666666666665
117 0.5577777777777777 0.09333333333333332 0.9777777777777779 0.011111111111111127 0.8677777777777778 0.061111111111111116
118 0.5611111111111111 0.11444444444444446 0.9777777777777779 0.006666666666666654 0.8644444444444443 0.06
119 0.5533333333333333 0.10222222222222221 0.9788888888888889 0.003333333333333355 0.8722222222222222 0.061111111111111116
120 0.54 0.0866666666666667 0.9711111111111111 0.0 0.8688888888888888 0.06444444444444447
121 0.5466666666666666 0.08666666666666664 0.9744444444444444 0.0011111111111110628 0.8644444444444445 0.06444444444444442
122 0.5444444444444444 0.09111111111111111 0.971111111111111 0.0044444444444444176 0.8711111111111112 0.05777777777777776
123 0.5522222222222222 0.09000000000000002 0.9755555555555555 0.006666666666666654 0.8688888888888888 0.062222222222222234
124 0.5688888888888889 0.0888888888888889 0.9755555555555555 0.006666666666666654 0.88 0.05555555555555558
125 0.5866666666666667 0.09111111111111111 0.9755555555555555 0.00888888888888889 0.8822222222222222 0.053333333333333344
126 0.6 0.08444444444444443 0.9777777777777777 0.0022222222222222365 0.8788888888888888 0.06555555555555553
127 0.6077777777777778 0.07 0.9777777777777777 0.0022222222222222365 0.88 0.06666666666666665
128 0.62 0.0888888888888889 0.9722222222222222 0.005555555555555536 0.8744444444444445 0.07444444444444442
129 0.6133333333333333 0.1111111111111111 0.9755555555555555 0.006666666666666654 0.8733333333333333 0.0733333333333333
130 0.611111111111111 0.1222222222222222 0.9733333333333334 0.006666666666666654 0.8733333333333333 0.06888888888888889
131 0.6144444444444445 0.13222222222222224 0.9677777777777778 0.003333333333333355 0.8722222222222222 0.07444444444444442
132 0.6211111111111112 0.13444444444444442 0.9677777777777777 0.010000000000000009 0.8644444444444445 0.07999999999999996
133 0.6277777777777778 0.10333333333333335 0.97 0.010000000000000009 0.8688888888888888 0.0733333333333333
134 0.6433333333333333 0.07444444444444442 0.9766666666666667 0.012222222222222245 0.8644444444444445 0.06888888888888889
135 0.6399999999999999 0.07555555555555554 0.9777777777777779 0.011111111111111127 0.8744444444444445 0.05888888888888888
136 0.6455555555555555 0.08111111111111113 0.9855555555555555 0.005555555555555591 0.8622222222222222 0.06888888888888889
137 0.6599999999999999 0.09333333333333332 0.9855555555555555 0.003333333333333355 0.8622222222222222 0.06000000000000005
138 0.6633333333333333 0.10555555555555551 0.9833333333333334 0.0011111111111111183 0.8566666666666667 0.07444444444444442
139 0.6722222222222223 0.08555555555555555 0.9855555555555555 0.0011111111111111183 0.8511111111111112 0.08000000000000002
140 0.6744444444444444 0.09666666666666668 0.9766666666666666 0.0011111111111111183 0.8577777777777778 0.07777777777777778
141 0.6655555555555555 0.08555555555555555 0.9744444444444444 0.0011111111111110628 0.8488888888888889 0.0822222222222222
142 0.6555555555555556 0.09333333333333338 0.9733333333333334 0.0 0.8522222222222222 0.08999999999999997
143 0.6633333333333333 0.10555555555555551 0.9722222222222223 0.0011111111111111183 0.8488888888888889 0.0822222222222222
144 0.6588888888888889 0.11666666666666664 0.9711111111111111 0.0 0.8533333333333333 0.07111111111111107
145 0.6788888888888889 0.11888888888888888 0.9777777777777779 0.006666666666666654 0.8611111111111112 0.056666666666666705
146 0.6777777777777778 0.12222222222222223 0.9755555555555555 0.006666666666666654 0.8755555555555556 0.05777777777777776
147 0.6788888888888889 0.12555555555555553 0.97 0.007777777777777772 0.8755555555555556 0.04222222222222222
148 0.6844444444444444 0.11555555555555558 0.971111111111111 0.0044444444444444176 0.8833333333333333 0.03666666666666668
149 0.6988888888888889 0.10333333333333335 0.971111111111111 0.0044444444444444176 0.8877777777777778 0.04777777777777781
150 0.7077777777777778 0.09666666666666662 0.971111111111111 0.006666666666666654 0.8844444444444444 0.04666666666666669
151 0.7144444444444444 0.09888888888888892 0.9744444444444444 0.005555555555555536 0.88 0.05555555555555558
152 0.6955555555555555 0.10000000000000003 0.9677777777777777 0.010000000000000009 0.8766666666666667 0.06777777777777777
153 0.7033333333333334 0.10333333333333335 0.971111111111111 0.00888888888888889 0.87 0.06777777777777783
154 0.7044444444444444 0.10444444444444445 0.9722222222222222 0.0033333333333332993 0.8622222222222222 0.06000000000000005
155 0.7033333333333334 0.09444444444444444 0.9677777777777778 0.005555555555555591 0.8788888888888888 0.052222222222222225
156 0.7366666666666667 0.09444444444444444 0.9677777777777778 0.0011111111111111183 0.8822222222222222 0.046666666666666634
157 0.7444444444444445 0.0888888888888889 0.9611111111111111 0.010000000000000009 0.8744444444444445 0.06333333333333335
158 0.7355555555555555 0.0888888888888889 0.9588888888888889 0.007777777777777772 0.8866666666666667 0.06444444444444447
159 0.7144444444444444 0.10555555555555551 0.9633333333333334 0.01222222222222219 0.8833333333333333 0.06777777777777777
160 0.7188888888888889 0.1011111111111111 0.9633333333333334 0.016666666666666663 0.8844444444444444 0.06
161 0.73 0.10333333333333335 0.9666666666666666 0.00888888888888889 0.8944444444444444 0.04999999999999999
162 0.7344444444444445 0.10333333333333335 0.9733333333333334 0.0044444444444444176 0.8911111111111111 0.053333333333333344
163 0.7433333333333334 0.09222222222222226 0.9755555555555555 0.002222222222222181 0.8811111111111112 0.052222222222222225
164 0.7388888888888889 0.08777777777777779 0.9744444444444444 0.005555555555555536 0.8911111111111112 0.05777777777777776
165 0.73 0.0922222222222222 0.9733333333333334 0.0044444444444444176 0.8833333333333333 0.06555555555555553
166 0.7266666666666666 0.09555555555555556 0.971111111111111 0.0044444444444444176 0.8777777777777778 0.06666666666666665
167 0.7355555555555555 0.09333333333333332 0.9666666666666667 0.00666666666666671 0.8788888888888888 0.07222222222222224
168 0.7555555555555555 0.10222222222222221 0.97 0.007777777777777772 0.8822222222222222 0.06666666666666665
169 0.76 0.09777777777777774 0.9688888888888889 0.006666666666666654 0.8811111111111111 0.05888888888888888
170 0.78 0.09555555555555556 0.9633333333333334 0.003333333333333355 0.8855555555555555 0.05666666666666664
171 0.7855555555555556 0.09666666666666668 0.9655555555555555 0.0011111111111111183 0.8855555555555555 0.061111111111111116
172 0.7877777777777778 0.09666666666666668 0.9666666666666667 0.0 0.8722222222222222 0.07444444444444442
173 0.7911111111111111 0.1111111111111111 0.9644444444444444 0.0 0.8622222222222222 0.07999999999999996
174 0.7822222222222222 0.11555555555555558 0.9744444444444444 0.0033333333333332993 0.8488888888888889 0.09999999999999998
175 0.7822222222222222 0.10888888888888887 0.9777777777777777 0.0022222222222222365 0.8533333333333333 0.09333333333333332
176 0.7955555555555556 0.11333333333333334 0.9777777777777777 0.0 0.8666666666666667 0.0888888888888889
177 0.7844444444444445 0.1111111111111111 0.981111111111111 0.0011111111111111183 0.8877777777777778 0.07444444444444442
178 0.7922222222222222 0.1011111111111111 0.9777777777777777 0.0022222222222222365 0.8933333333333333 0.06444444444444442
179 0.8022222222222222 0.1044444444444444 0.9744444444444444 0.005555555555555536 0.9 0.05555555555555558
180 0.7977777777777777 0.1111111111111111 0.9777777777777779 0.00888888888888889 0.8877777777777778 0.06333333333333335
181 0.79 0.1077777777777778 0.9733333333333334 0.006666666666666654 0.8833333333333333 0.061111111111111116
182 0.7955555555555556 0.10888888888888892 0.9755555555555555 0.00888888888888889 0.8755555555555555 0.06888888888888889
183 0.7933333333333333 0.10666666666666669 0.98 0.006666666666666654 0.8744444444444445 0.061111111111111116
184 0.7911111111111111 0.09999999999999998 0.9766666666666667 0.007777777777777772 0.8811111111111112 0.07
185 0.798888888888889 0.08555555555555555 0.9755555555555555 0.006666666666666654 0.8922222222222222 0.06333333333333335
186 0.8022222222222222 0.0733333333333333 0.9733333333333334 0.00888888888888889 0.8922222222222222 0.05444444444444446
187 0.8044444444444444 0.07111111111111112 0.9722222222222222 0.005555555555555536 0.8988888888888888 0.05444444444444446
188 0.8 0.07111111111111107 0.9755555555555555 0.0 0.8999999999999999 0.05777777777777776
189 0.8144444444444445 0.07222222222222224 0.9744444444444444 0.0011111111111110628 0.8966666666666667 0.06111111111111106
190 0.8255555555555556 0.0788888888888889 0.9766666666666667 0.0033333333333332993 0.8788888888888888 0.07
191 0.8355555555555556 0.07555555555555554 0.9822222222222222 0.0 0.8755555555555556 0.08000000000000002
192 0.8522222222222222 0.07222222222222219 0.981111111111111 0.0011111111111111183 0.8733333333333333 0.08666666666666667
193 0.8488888888888888 0.07555555555555554 0.9788888888888889 0.003333333333333355 0.8633333333333333 0.08111111111111108
194 0.8422222222222222 0.0822222222222222 0.9766666666666666 0.0011111111111111183 0.8644444444444445 0.07999999999999996
195 0.8433333333333333 0.08111111111111108 0.9722222222222223 0.0011111111111111183 0.8666666666666667 0.08666666666666667
196 0.8355555555555556 0.08000000000000002 0.9711111111111111 0.0022222222222222365 0.8688888888888888 0.07555555555555554
197 0.8388888888888889 0.08111111111111113 0.9744444444444444 0.005555555555555536 0.8677777777777778 0.08111111111111113
198 0.8400000000000001 0.08222222222222225 0.9788888888888889 0.003333333333333355 0.8822222222222222 0.07777777777777778
199 0.8311111111111111 0.09111111111111114 0.9766666666666667 0.0033333333333332993 0.8922222222222222 0.05444444444444446
200 0.8244444444444444 0.10888888888888892 0.9788888888888889 0.005555555555555536 0.8933333333333333 0.06888888888888889
201 0.8422222222222222 0.10444444444444445 0.9766666666666667 0.005555555555555536 0.9055555555555556 0.054444444444444406
202 0.8511111111111112 0.10222222222222221 0.97 0.005555555555555536 0.9 0.05111111111111111
203 0.87 0.08111111111111113 0.9755555555555555 0.002222222222222181 0.9044444444444444 0.055555555555555525
204 0.8744444444444445 0.07444444444444442 0.971111111111111 0.0044444444444444176 0.9033333333333333 0.06777777777777777
205 0.8766666666666667 0.07666666666666666 0.9688888888888889 0.0022222222222222365 0.8933333333333333 0.07111111111111112
206 0.8755555555555556 0.07555555555555554 0.9655555555555555 0.007777777777777828 0.8966666666666667 0.07444444444444448
207 0.8588888888888889 0.07666666666666666 0.9633333333333334 0.003333333333333355 0.8911111111111112 0.0733333333333333
208 0.8600000000000001 0.07777777777777778 0.9577777777777778 0.006666666666666654 0.8733333333333333 0.08444444444444443
209 0.87 0.0788888888888889 0.9633333333333334 0.010000000000000009 0.8733333333333333 0.09333333333333332
210 0.8722222222222222 0.07222222222222219 0.9611111111111111 0.012222222222222245 0.8666666666666667 0.07777777777777778
211 0.8833333333333333 0.07444444444444442 0.9711111111111111 0.01777777777777778 0.8666666666666667 0.08000000000000002
212 0.8922222222222222 0.06777777777777777 0.9744444444444444 0.014444444444444482 0.8788888888888888 0.0633333333333333
213 0.8866666666666667 0.06888888888888889 0.9777777777777779 0.00888888888888889 0.89 0.05666666666666664
214 0.8844444444444445 0.06888888888888889 0.9777777777777779 0.0044444444444444176 0.8877777777777778 0.06333333333333335
215 0.8733333333333333 0.07111111111111112 0.981111111111111 0.0011111111111111183 0.8844444444444444 0.0733333333333333
216 0.8688888888888888 0.07111111111111107 0.981111111111111 0.0011111111111111183 0.8922222222222222 0.07222222222222224
217 0.8766666666666667 0.06777777777777777 0.9733333333333334 0.0 0.8899999999999999 0.07
218 0.8833333333333333 0.07 0.9688888888888889 0.0022222222222222365 0.8933333333333333 0.07111111111111112
219 0.8911111111111111 0.06888888888888889 0.9655555555555555 0.0011111111111111183 0.8977777777777778 0.06666666666666665
220 0.8877777777777778 0.06777777777777783 0.9666666666666667 0.0 0.8855555555555555 0.08111111111111113
221 0.8988888888888888 0.04999999999999999 0.9644444444444444 0.0022222222222222365 0.8888888888888888 0.08444444444444449
222 0.9022222222222223 0.053333333333333344 0.9666666666666667 0.0022222222222222365 0.8833333333333333 0.08777777777777779
223 0.9144444444444444 0.045555555555555516 0.9733333333333334 0.0044444444444444176 0.8866666666666667 0.08444444444444449
224 0.9144444444444444 0.04777777777777775 0.9788888888888889 0.003333333333333355 0.8911111111111112 0.07555555555555554
225 0.9177777777777778 0.05111111111111111 0.98 0.004444444444444473 0.8966666666666667 0.07222222222222224
226 0.9144444444444444 0.04777777777777775 0.9788888888888889 0.007777777777777772 0.8977777777777778 0.06888888888888889
227 0.9088888888888889 0.055555555555555525 0.9822222222222222 0.0022222222222222365 0.9011111111111111 0.061111111111111116
228 0.9077777777777778 0.052222222222222225 0.98 0.0022222222222222365 0.9044444444444444 0.062222222222222234
229 0.8988888888888888 0.05888888888888888 0.9777777777777777 0.0022222222222222365 0.8955555555555555 0.06444444444444442
230 0.9177777777777778 0.053333333333333344 0.98 0.0022222222222222365 0.8977777777777778 0.07111111111111112
231 0.9244444444444444 0.04444444444444445 0.981111111111111 0.003333333333333355 0.8955555555555555 0.07333333333333336
232 0.9311111111111111 0.04222222222222227 0.9833333333333334 0.003333333333333355 0.8999999999999999 0.07555555555555554
233 0.9333333333333333 0.0377777777777778 0.9877777777777778 0.005555555555555536 0.8966666666666667 0.07888888888888884
234 0.9366666666666666 0.030000000000000027 0.9744444444444444 0.0011111111111110628 0.8988888888888888 0.07444444444444448
235 0.9322222222222223 0.034444444444444444 0.9722222222222223 0.0011111111111111183 0.89 0.0788888888888889
236 0.9322222222222223 0.03666666666666668 0.9633333333333334 0.003333333333333355 0.8788888888888888 0.09222222222222226
237 0.9355555555555555 0.024444444444444435 0.9622222222222222 0.0022222222222222365 0.8744444444444444 0.08333333333333331
238 0.9311111111111111 0.022222222222222254 0.9666666666666666 0.00888888888888889 0.88 0.0888888888888889
239 0.9288888888888889 0.01777777777777778 0.9677777777777778 0.003333333333333355 0.8911111111111112 0.07777777777777778
240 0.9422222222222223 0.011111111111111127 0.9677777777777778 0.003333333333333355 0.8822222222222222 0.07777777777777778
241 0.9311111111111111 0.022222222222222254 0.9688888888888889 0.006666666666666654 0.8811111111111112 0.08555555555555555
242 0.9344444444444444 0.021111111111111136 0.9644444444444444 0.011111111111111072 0.8788888888888888 0.08777777777777779
243 0.9322222222222223 0.02999999999999997 0.9622222222222223 0.00888888888888889 0.8811111111111112 0.08333333333333331
244 0.9311111111111111 0.0377777777777778 0.9688888888888889 0.004444444444444473 0.88 0.08444444444444443
245 0.94 0.03333333333333338 0.97 0.005555555555555536 0.8866666666666667 0.07777777777777778
246 0.9411111111111111 0.03222222222222226 0.9688888888888889 0.0022222222222222365 0.8844444444444444 0.07555555555555554
247 0.9477777777777778 0.03666666666666668 0.9722222222222223 0.0011111111111111183 0.8888888888888888 0.06666666666666671
248 0.9455555555555555 0.03222222222222221 0.9733333333333334 0.002222222222222181 0.8944444444444444 0.05444444444444446
249 0.9455555555555555 0.021111111111111136 0.9777777777777777 0.0 0.89 0.06555555555555559
250 0.9422222222222223 0.019999999999999962 0.9788888888888889 0.005555555555555536 0.8877777777777778 0.06777777777777783
251 0.9411111111111111 0.010000000000000009 0.9844444444444445 0.0022222222222222365 0.8988888888888888 0.0633333333333333
252 0.9366666666666668 0.0188888888888889 0.9822222222222222 0.004444444444444473 0.8844444444444444 0.08000000000000002
253 0.9344444444444444 0.021111111111111136 0.9811111111111112 0.010000000000000009 0.88 0.0888888888888889
254 0.9344444444444444 0.021111111111111136 0.98 0.00888888888888889 0.88 0.09111111111111114
